type,src,dst,cidx,didx,period,error,cktElement,cktTerminal,cktPhase,cktProperty
SmartMeter,12107,,0,0,20,1.667e-05,Load.12107,BUS1,PHASE_1,None
SmartMeter,12108,,0,0,20,1.667e-05,Load.12108,BUS1,PHASE_2,None
SmartMeter,12109,,0,0,20,1.667e-05,Load.12109,BUS1,PHASE_1,None
SmartMeter,12110,,0,0,20,1.667e-05,Load.12110,BUS1,PHASE_1,None
SmartMeter,13056,,0,0,20,1.667e-05,Load.13056,BUS1,PHASE_1,None
SmartMeter,13057,,0,0,20,1.667e-05,Load.13057,BUS1,PHASE_2,None
SmartMeter,13058,,0,0,20,1.667e-05,Load.13058,BUS1,PHASE_1,None
SmartMeter,13059,,0,0,20,1.667e-05,Load.13059,BUS1,PHASE_1,None
SmartMeter,13060,,0,0,20,1.667e-05,Load.13060,BUS1,PHASE_1,None
SmartMeter,13061,,0,0,20,1.667e-05,Load.13061,BUS1,PHASE_2,None
SmartMeter,13062,,0,0,20,1.667e-05,Load.13062,BUS1,PHASE_2,None
SmartMeter,13063,,0,0,20,1.667e-05,Load.13063,BUS1,PHASE_3,None
SmartMeter,13064,,0,0,20,1.667e-05,Load.13064,BUS1,PHASE_1,None
SmartMeter,13065,,0,0,20,1.667e-05,Load.13065,BUS1,PHASE_2,None
SmartMeter,13066,,0,0,20,1.667e-05,Load.13066,BUS1,PHASE_2,None
SmartMeter,13067,,0,0,20,1.667e-05,Load.13067,BUS1,PHASE_3,None
SmartMeter,13068,,0,0,20,1.667e-05,Load.13068,BUS1,PHASE_2,None
SmartMeter,13069,,0,0,20,1.667e-05,Load.13069,BUS1,PHASE_1,None
SmartMeter,13070,,0,0,20,1.667e-05,Load.13070,BUS1,PHASE_2,None
SmartMeter,13071,,0,0,20,1.667e-05,Load.13071,BUS1,PHASE_3,None
SmartMeter,13072,,0,0,20,1.667e-05,Load.13072,BUS1,PHASE_3,None
SmartMeter,13073,,0,0,20,1.667e-05,Load.13073,BUS1,PHASE_3,None
SmartMeter,13074,,0,0,20,1.667e-05,Load.13074,BUS1,PHASE_3,None
SmartMeter,13075,,0,0,20,1.667e-05,Load.13075,BUS1,PHASE_1,None
SmartMeter,13076,,0,0,20,1.667e-05,Load.13076,BUS1,PHASE_1,None
SmartMeter,13077,,0,0,20,1.667e-05,Load.13077,BUS1,PHASE_1,None
SmartMeter,13078,,0,0,20,1.667e-05,Load.13078,BUS1,PHASE_2,None
SmartMeter,13079,,0,0,20,1.667e-05,Load.13079,BUS1,PHASE_3,None
SmartMeter,13080,,0,0,20,1.667e-05,Load.13080,BUS1,PHASE_1,None
SmartMeter,13081,,0,0,20,1.667e-05,Load.13081,BUS1,PHASE_2,None
SmartMeter,13082,,0,0,20,1.667e-05,Load.13082,BUS1,PHASE_3,None
SmartMeter,13083,,0,0,20,1.667e-05,Load.13083,BUS1,PHASE_3,None
SmartMeter,13084,,0,0,20,1.667e-05,Load.13084,BUS1,PHASE_1,None
SmartMeter,13085,,0,0,20,1.667e-05,Load.13085,BUS1,PHASE_1,None
SmartMeter,13086,,0,0,20,1.667e-05,Load.13086,BUS1,PHASE_1,None
SmartMeter,13087,,0,0,20,1.667e-05,Load.13087,BUS1,PHASE_3,None
SmartMeter,13088,,0,0,20,1.667e-05,Load.13088,BUS1,PHASE_3,None
SmartMeter,13089,,0,0,20,1.667e-05,Load.13089,BUS1,PHASE_1,None
SmartMeter,13090,,0,0,20,1.667e-05,Load.13090,BUS1,PHASE_2,None
SmartMeter,13091,,0,0,20,1.667e-05,Load.13091,BUS1,PHASE_2,None
SmartMeter,13092,,0,0,20,1.667e-05,Load.13092,BUS1,PHASE_2,None
SmartMeter,13093,,0,0,20,1.667e-05,Load.13093,BUS1,PHASE_2,None
SmartMeter,13094,,0,0,20,1.667e-05,Load.13094,BUS1,PHASE_3,None
SmartMeter,13095,,0,0,20,1.667e-05,Load.13095,BUS1,PHASE_2,None
SmartMeter,13096,,0,0,20,1.667e-05,Load.13096,BUS1,PHASE_2,None
SmartMeter,13097,,0,0,20,1.667e-05,Load.13097,BUS1,PHASE_3,None
SmartMeter,13098,,0,0,20,1.667e-05,Load.13098,BUS1,PHASE_3,None
SmartMeter,13099,,0,0,20,1.667e-05,Load.13099,BUS1,PHASE_2,None
SmartMeter,13100,,0,0,20,1.667e-05,Load.13100,BUS1,PHASE_2,None
SmartMeter,13101,,0,0,20,1.667e-05,Load.13101,BUS1,PHASE_1,None
SmartMeter,13102,,0,0,20,1.667e-05,Load.13102,BUS1,PHASE_3,None
SmartMeter,13103,,0,0,20,1.667e-05,Load.13103,BUS1,PHASE_1,None
SmartMeter,13104,,0,0,20,1.667e-05,Load.13104,BUS1,PHASE_1,None
SmartMeter,13105,,0,0,20,1.667e-05,Load.13105,BUS1,PHASE_2,None
SmartMeter,13106,,0,0,20,1.667e-05,Load.13106,BUS1,PHASE_1,None
SmartMeter,13107,,0,0,20,1.667e-05,Load.13107,BUS1,PHASE_1,None
SmartMeter,13108,,0,0,20,1.667e-05,Load.13108,BUS1,PHASE_2,None
SmartMeter,13109,,0,0,20,1.667e-05,Load.13109,BUS1,PHASE_1,None
SmartMeter,13110,,0,0,20,1.667e-05,Load.13110,BUS1,PHASE_1,None
SmartMeter,14056,,0,0,20,1.667e-05,Load.14056,BUS1,PHASE_1,None
SmartMeter,14057,,0,0,20,1.667e-05,Load.14057,BUS1,PHASE_2,None
SmartMeter,14058,,0,0,20,1.667e-05,Load.14058,BUS1,PHASE_1,None
SmartMeter,14059,,0,0,20,1.667e-05,Load.14059,BUS1,PHASE_1,None
SmartMeter,14060,,0,0,20,1.667e-05,Load.14060,BUS1,PHASE_1,None
SmartMeter,14061,,0,0,20,1.667e-05,Load.14061,BUS1,PHASE_2,None
SmartMeter,14062,,0,0,20,1.667e-05,Load.14062,BUS1,PHASE_2,None
SmartMeter,14063,,0,0,20,1.667e-05,Load.14063,BUS1,PHASE_3,None
SmartMeter,14064,,0,0,20,1.667e-05,Load.14064,BUS1,PHASE_1,None
SmartMeter,14065,,0,0,20,1.667e-05,Load.14065,BUS1,PHASE_2,None
SmartMeter,14066,,0,0,20,1.667e-05,Load.14066,BUS1,PHASE_2,None
SmartMeter,14067,,0,0,20,1.667e-05,Load.14067,BUS1,PHASE_3,None
SmartMeter,14068,,0,0,20,1.667e-05,Load.14068,BUS1,PHASE_2,None
SmartMeter,14069,,0,0,20,1.667e-05,Load.14069,BUS1,PHASE_1,None
SmartMeter,14070,,0,0,20,1.667e-05,Load.14070,BUS1,PHASE_2,None
SmartMeter,14071,,0,0,20,1.667e-05,Load.14071,BUS1,PHASE_3,None
SmartMeter,14072,,0,0,20,1.667e-05,Load.14072,BUS1,PHASE_3,None
SmartMeter,14073,,0,0,20,1.667e-05,Load.14073,BUS1,PHASE_3,None
SmartMeter,14074,,0,0,20,1.667e-05,Load.14074,BUS1,PHASE_3,None
SmartMeter,14075,,0,0,20,1.667e-05,Load.14075,BUS1,PHASE_1,None
SmartMeter,14076,,0,0,20,1.667e-05,Load.14076,BUS1,PHASE_1,None
SmartMeter,14077,,0,0,20,1.667e-05,Load.14077,BUS1,PHASE_1,None
SmartMeter,14078,,0,0,20,1.667e-05,Load.14078,BUS1,PHASE_2,None
SmartMeter,14079,,0,0,20,1.667e-05,Load.14079,BUS1,PHASE_3,None
SmartMeter,14080,,0,0,20,1.667e-05,Load.14080,BUS1,PHASE_1,None
SmartMeter,14081,,0,0,20,1.667e-05,Load.14081,BUS1,PHASE_2,None
SmartMeter,14082,,0,0,20,1.667e-05,Load.14082,BUS1,PHASE_3,None
SmartMeter,14083,,0,0,20,1.667e-05,Load.14083,BUS1,PHASE_3,None
SmartMeter,14084,,0,0,20,1.667e-05,Load.14084,BUS1,PHASE_1,None
SmartMeter,14085,,0,0,20,1.667e-05,Load.14085,BUS1,PHASE_1,None
SmartMeter,14086,,0,0,20,1.667e-05,Load.14086,BUS1,PHASE_1,None
SmartMeter,14087,,0,0,20,1.667e-05,Load.14087,BUS1,PHASE_3,None
SmartMeter,14088,,0,0,20,1.667e-05,Load.14088,BUS1,PHASE_3,None
SmartMeter,14089,,0,0,20,1.667e-05,Load.14089,BUS1,PHASE_1,None
SmartMeter,14090,,0,0,20,1.667e-05,Load.14090,BUS1,PHASE_2,None
SmartMeter,14091,,0,0,20,1.667e-05,Load.14091,BUS1,PHASE_2,None
SmartMeter,14092,,0,0,20,1.667e-05,Load.14092,BUS1,PHASE_2,None
SmartMeter,14093,,0,0,20,1.667e-05,Load.14093,BUS1,PHASE_2,None
SmartMeter,14094,,0,0,20,1.667e-05,Load.14094,BUS1,PHASE_3,None
SmartMeter,14095,,0,0,20,1.667e-05,Load.14095,BUS1,PHASE_2,None
SmartMeter,14096,,0,0,20,1.667e-05,Load.14096,BUS1,PHASE_2,None
SmartMeter,14097,,0,0,20,1.667e-05,Load.14097,BUS1,PHASE_3,None
SmartMeter,14098,,0,0,20,1.667e-05,Load.14098,BUS1,PHASE_3,None
SmartMeter,14099,,0,0,20,1.667e-05,Load.14099,BUS1,PHASE_2,None
SmartMeter,14100,,0,0,20,1.667e-05,Load.14100,BUS1,PHASE_2,None
SmartMeter,14101,,0,0,20,1.667e-05,Load.14101,BUS1,PHASE_1,None
SmartMeter,14102,,0,0,20,1.667e-05,Load.14102,BUS1,PHASE_3,None
SmartMeter,14103,,0,0,20,1.667e-05,Load.14103,BUS1,PHASE_1,None
SmartMeter,14104,,0,0,20,1.667e-05,Load.14104,BUS1,PHASE_1,None
SmartMeter,14105,,0,0,20,1.667e-05,Load.14105,BUS1,PHASE_2,None
SmartMeter,14106,,0,0,20,1.667e-05,Load.14106,BUS1,PHASE_1,None
SmartMeter,14107,,0,0,20,1.667e-05,Load.14107,BUS1,PHASE_1,None
SmartMeter,14108,,0,0,20,1.667e-05,Load.14108,BUS1,PHASE_2,None
SmartMeter,14109,,0,0,20,1.667e-05,Load.14109,BUS1,PHASE_1,None
SmartMeter,14110,,0,0,20,1.667e-05,Load.14110,BUS1,PHASE_1,None
SmartMeter,15056,,0,0,20,1.667e-05,Load.15056,BUS1,PHASE_1,None
SmartMeter,15057,,0,0,20,1.667e-05,Load.15057,BUS1,PHASE_2,None
SmartMeter,15058,,0,0,20,1.667e-05,Load.15058,BUS1,PHASE_1,None
SmartMeter,15059,,0,0,20,1.667e-05,Load.15059,BUS1,PHASE_1,None
SmartMeter,15060,,0,0,20,1.667e-05,Load.15060,BUS1,PHASE_1,None
SmartMeter,15061,,0,0,20,1.667e-05,Load.15061,BUS1,PHASE_2,None
SmartMeter,15062,,0,0,20,1.667e-05,Load.15062,BUS1,PHASE_2,None
SmartMeter,15063,,0,0,20,1.667e-05,Load.15063,BUS1,PHASE_3,None
SmartMeter,15064,,0,0,20,1.667e-05,Load.15064,BUS1,PHASE_1,None
SmartMeter,15065,,0,0,20,1.667e-05,Load.15065,BUS1,PHASE_2,None
SmartMeter,15066,,0,0,20,1.667e-05,Load.15066,BUS1,PHASE_2,None
SmartMeter,15067,,0,0,20,1.667e-05,Load.15067,BUS1,PHASE_3,None
SmartMeter,15068,,0,0,20,1.667e-05,Load.15068,BUS1,PHASE_2,None
SmartMeter,15069,,0,0,20,1.667e-05,Load.15069,BUS1,PHASE_1,None
SmartMeter,15070,,0,0,20,1.667e-05,Load.15070,BUS1,PHASE_2,None
SmartMeter,15071,,0,0,20,1.667e-05,Load.15071,BUS1,PHASE_3,None
SmartMeter,15072,,0,0,20,1.667e-05,Load.15072,BUS1,PHASE_3,None
SmartMeter,15073,,0,0,20,1.667e-05,Load.15073,BUS1,PHASE_3,None
SmartMeter,15074,,0,0,20,1.667e-05,Load.15074,BUS1,PHASE_3,None
SmartMeter,15075,,0,0,20,1.667e-05,Load.15075,BUS1,PHASE_1,None
SmartMeter,15076,,0,0,20,1.667e-05,Load.15076,BUS1,PHASE_1,None
SmartMeter,15077,,0,0,20,1.667e-05,Load.15077,BUS1,PHASE_1,None
SmartMeter,15078,,0,0,20,1.667e-05,Load.15078,BUS1,PHASE_2,None
SmartMeter,15079,,0,0,20,1.667e-05,Load.15079,BUS1,PHASE_3,None
SmartMeter,15080,,0,0,20,1.667e-05,Load.15080,BUS1,PHASE_1,None
SmartMeter,15081,,0,0,20,1.667e-05,Load.15081,BUS1,PHASE_2,None
SmartMeter,15082,,0,0,20,1.667e-05,Load.15082,BUS1,PHASE_3,None
SmartMeter,15083,,0,0,20,1.667e-05,Load.15083,BUS1,PHASE_3,None
SmartMeter,15084,,0,0,20,1.667e-05,Load.15084,BUS1,PHASE_1,None
SmartMeter,15085,,0,0,20,1.667e-05,Load.15085,BUS1,PHASE_1,None
SmartMeter,15086,,0,0,20,1.667e-05,Load.15086,BUS1,PHASE_1,None
SmartMeter,15087,,0,0,20,1.667e-05,Load.15087,BUS1,PHASE_3,None
SmartMeter,15088,,0,0,20,1.667e-05,Load.15088,BUS1,PHASE_3,None
SmartMeter,15089,,0,0,20,1.667e-05,Load.15089,BUS1,PHASE_1,None
SmartMeter,15090,,0,0,20,1.667e-05,Load.15090,BUS1,PHASE_2,None
SmartMeter,15091,,0,0,20,1.667e-05,Load.15091,BUS1,PHASE_2,None
SmartMeter,15092,,0,0,20,1.667e-05,Load.15092,BUS1,PHASE_2,None
SmartMeter,15093,,0,0,20,1.667e-05,Load.15093,BUS1,PHASE_2,None
SmartMeter,15094,,0,0,20,1.667e-05,Load.15094,BUS1,PHASE_3,None
SmartMeter,15095,,0,0,20,1.667e-05,Load.15095,BUS1,PHASE_2,None
SmartMeter,15096,,0,0,20,1.667e-05,Load.15096,BUS1,PHASE_2,None
SmartMeter,15097,,0,0,20,1.667e-05,Load.15097,BUS1,PHASE_3,None
SmartMeter,15098,,0,0,20,1.667e-05,Load.15098,BUS1,PHASE_3,None
SmartMeter,15099,,0,0,20,1.667e-05,Load.15099,BUS1,PHASE_2,None
SmartMeter,15100,,0,0,20,1.667e-05,Load.15100,BUS1,PHASE_2,None
SmartMeter,15101,,0,0,20,1.667e-05,Load.15101,BUS1,PHASE_1,None
SmartMeter,15102,,0,0,20,1.667e-05,Load.15102,BUS1,PHASE_3,None
SmartMeter,15103,,0,0,20,1.667e-05,Load.15103,BUS1,PHASE_1,None
SmartMeter,15104,,0,0,20,1.667e-05,Load.15104,BUS1,PHASE_1,None
SmartMeter,15105,,0,0,20,1.667e-05,Load.15105,BUS1,PHASE_2,None
SmartMeter,15106,,0,0,20,1.667e-05,Load.15106,BUS1,PHASE_1,None
SmartMeter,15107,,0,0,20,1.667e-05,Load.15107,BUS1,PHASE_1,None
SmartMeter,15108,,0,0,20,1.667e-05,Load.15108,BUS1,PHASE_2,None
SmartMeter,15109,,0,0,20,1.667e-05,Load.15109,BUS1,PHASE_1,None
SmartMeter,15110,,0,0,20,1.667e-05,Load.15110,BUS1,PHASE_1,None
SmartMeter,16056,,0,0,20,1.667e-05,Load.16056,BUS1,PHASE_1,None
SmartMeter,16057,,0,0,20,1.667e-05,Load.16057,BUS1,PHASE_2,None
SmartMeter,16058,,0,0,20,1.667e-05,Load.16058,BUS1,PHASE_1,None
SmartMeter,16059,,0,0,20,1.667e-05,Load.16059,BUS1,PHASE_1,None
SmartMeter,16060,,0,0,20,1.667e-05,Load.16060,BUS1,PHASE_1,None
SmartMeter,16061,,0,0,20,1.667e-05,Load.16061,BUS1,PHASE_2,None
SmartMeter,16062,,0,0,20,1.667e-05,Load.16062,BUS1,PHASE_2,None
SmartMeter,16063,,0,0,20,1.667e-05,Load.16063,BUS1,PHASE_3,None
SmartMeter,16064,,0,0,20,1.667e-05,Load.16064,BUS1,PHASE_1,None
SmartMeter,16065,,0,0,20,1.667e-05,Load.16065,BUS1,PHASE_2,None
SmartMeter,16066,,0,0,20,1.667e-05,Load.16066,BUS1,PHASE_2,None
SmartMeter,16067,,0,0,20,1.667e-05,Load.16067,BUS1,PHASE_3,None
SmartMeter,16068,,0,0,20,1.667e-05,Load.16068,BUS1,PHASE_2,None
SmartMeter,16069,,0,0,20,1.667e-05,Load.16069,BUS1,PHASE_1,None
SmartMeter,16070,,0,0,20,1.667e-05,Load.16070,BUS1,PHASE_2,None
SmartMeter,16071,,0,0,20,1.667e-05,Load.16071,BUS1,PHASE_3,None
SmartMeter,16072,,0,0,20,1.667e-05,Load.16072,BUS1,PHASE_3,None
SmartMeter,16073,,0,0,20,1.667e-05,Load.16073,BUS1,PHASE_3,None
SmartMeter,16074,,0,0,20,1.667e-05,Load.16074,BUS1,PHASE_3,None
SmartMeter,16075,,0,0,20,1.667e-05,Load.16075,BUS1,PHASE_1,None
SmartMeter,16076,,0,0,20,1.667e-05,Load.16076,BUS1,PHASE_1,None
SmartMeter,16077,,0,0,20,1.667e-05,Load.16077,BUS1,PHASE_1,None
SmartMeter,16078,,0,0,20,1.667e-05,Load.16078,BUS1,PHASE_2,None
SmartMeter,16079,,0,0,20,1.667e-05,Load.16079,BUS1,PHASE_3,None
SmartMeter,16080,,0,0,20,1.667e-05,Load.16080,BUS1,PHASE_1,None
SmartMeter,16081,,0,0,20,1.667e-05,Load.16081,BUS1,PHASE_2,None
SmartMeter,16082,,0,0,20,1.667e-05,Load.16082,BUS1,PHASE_3,None
SmartMeter,16083,,0,0,20,1.667e-05,Load.16083,BUS1,PHASE_3,None
SmartMeter,16084,,0,0,20,1.667e-05,Load.16084,BUS1,PHASE_1,None
SmartMeter,16085,,0,0,20,1.667e-05,Load.16085,BUS1,PHASE_1,None
SmartMeter,16086,,0,0,20,1.667e-05,Load.16086,BUS1,PHASE_1,None
SmartMeter,16087,,0,0,20,1.667e-05,Load.16087,BUS1,PHASE_3,None
SmartMeter,16088,,0,0,20,1.667e-05,Load.16088,BUS1,PHASE_3,None
SmartMeter,16089,,0,0,20,1.667e-05,Load.16089,BUS1,PHASE_1,None
SmartMeter,16090,,0,0,20,1.667e-05,Load.16090,BUS1,PHASE_2,None
SmartMeter,16091,,0,0,20,1.667e-05,Load.16091,BUS1,PHASE_2,None
SmartMeter,16092,,0,0,20,1.667e-05,Load.16092,BUS1,PHASE_2,None
SmartMeter,16093,,0,0,20,1.667e-05,Load.16093,BUS1,PHASE_2,None
SmartMeter,16094,,0,0,20,1.667e-05,Load.16094,BUS1,PHASE_3,None
SmartMeter,16095,,0,0,20,1.667e-05,Load.16095,BUS1,PHASE_2,None
SmartMeter,16096,,0,0,20,1.667e-05,Load.16096,BUS1,PHASE_2,None
SmartMeter,16097,,0,0,20,1.667e-05,Load.16097,BUS1,PHASE_3,None
SmartMeter,16098,,0,0,20,1.667e-05,Load.16098,BUS1,PHASE_3,None
SmartMeter,16099,,0,0,20,1.667e-05,Load.16099,BUS1,PHASE_2,None
SmartMeter,16100,,0,0,20,1.667e-05,Load.16100,BUS1,PHASE_2,None
SmartMeter,16101,,0,0,20,1.667e-05,Load.16101,BUS1,PHASE_1,None
SmartMeter,16102,,0,0,20,1.667e-05,Load.16102,BUS1,PHASE_3,None
SmartMeter,16103,,0,0,20,1.667e-05,Load.16103,BUS1,PHASE_1,None
SmartMeter,16104,,0,0,20,1.667e-05,Load.16104,BUS1,PHASE_1,None
SmartMeter,16105,,0,0,20,1.667e-05,Load.16105,BUS1,PHASE_2,None
SmartMeter,16106,,0,0,20,1.667e-05,Load.16106,BUS1,PHASE_1,None
SmartMeter,16107,,0,0,20,1.667e-05,Load.16107,BUS1,PHASE_1,None
SmartMeter,16108,,0,0,20,1.667e-05,Load.16108,BUS1,PHASE_2,None
SmartMeter,16109,,0,0,20,1.667e-05,Load.16109,BUS1,PHASE_1,None
SmartMeter,16110,,0,0,20,1.667e-05,Load.16110,BUS1,PHASE_1,None
SmartMeter,17056,,0,0,20,1.667e-05,Load.17056,BUS1,PHASE_1,None
SmartMeter,17057,,0,0,20,1.667e-05,Load.17057,BUS1,PHASE_2,None
SmartMeter,17058,,0,0,20,1.667e-05,Load.17058,BUS1,PHASE_1,None
SmartMeter,17059,,0,0,20,1.667e-05,Load.17059,BUS1,PHASE_1,None
SmartMeter,17060,,0,0,20,1.667e-05,Load.17060,BUS1,PHASE_1,None
SmartMeter,17061,,0,0,20,1.667e-05,Load.17061,BUS1,PHASE_2,None
SmartMeter,17062,,0,0,20,1.667e-05,Load.17062,BUS1,PHASE_2,None
SmartMeter,17063,,0,0,20,1.667e-05,Load.17063,BUS1,PHASE_3,None
SmartMeter,17064,,0,0,20,1.667e-05,Load.17064,BUS1,PHASE_1,None
SmartMeter,17065,,0,0,20,1.667e-05,Load.17065,BUS1,PHASE_2,None
SmartMeter,17066,,0,0,20,1.667e-05,Load.17066,BUS1,PHASE_2,None
SmartMeter,17067,,0,0,20,1.667e-05,Load.17067,BUS1,PHASE_3,None
SmartMeter,17068,,0,0,20,1.667e-05,Load.17068,BUS1,PHASE_2,None
SmartMeter,17069,,0,0,20,1.667e-05,Load.17069,BUS1,PHASE_1,None
SmartMeter,17070,,0,0,20,1.667e-05,Load.17070,BUS1,PHASE_2,None
SmartMeter,17071,,0,0,20,1.667e-05,Load.17071,BUS1,PHASE_3,None
SmartMeter,17072,,0,0,20,1.667e-05,Load.17072,BUS1,PHASE_3,None
SmartMeter,17073,,0,0,20,1.667e-05,Load.17073,BUS1,PHASE_3,None
SmartMeter,17074,,0,0,20,1.667e-05,Load.17074,BUS1,PHASE_3,None
SmartMeter,17075,,0,0,20,1.667e-05,Load.17075,BUS1,PHASE_1,None
SmartMeter,17076,,0,0,20,1.667e-05,Load.17076,BUS1,PHASE_1,None
SmartMeter,17077,,0,0,20,1.667e-05,Load.17077,BUS1,PHASE_1,None
SmartMeter,17078,,0,0,20,1.667e-05,Load.17078,BUS1,PHASE_2,None
SmartMeter,17079,,0,0,20,1.667e-05,Load.17079,BUS1,PHASE_3,None
SmartMeter,17080,,0,0,20,1.667e-05,Load.17080,BUS1,PHASE_1,None
SmartMeter,17081,,0,0,20,1.667e-05,Load.17081,BUS1,PHASE_2,None
SmartMeter,17082,,0,0,20,1.667e-05,Load.17082,BUS1,PHASE_3,None
SmartMeter,17083,,0,0,20,1.667e-05,Load.17083,BUS1,PHASE_3,None
SmartMeter,17084,,0,0,20,1.667e-05,Load.17084,BUS1,PHASE_1,None
SmartMeter,17085,,0,0,20,1.667e-05,Load.17085,BUS1,PHASE_1,None
SmartMeter,17086,,0,0,20,1.667e-05,Load.17086,BUS1,PHASE_1,None
SmartMeter,17087,,0,0,20,1.667e-05,Load.17087,BUS1,PHASE_3,None
SmartMeter,17088,,0,0,20,1.667e-05,Load.17088,BUS1,PHASE_3,None
SmartMeter,17089,,0,0,20,1.667e-05,Load.17089,BUS1,PHASE_1,None
SmartMeter,17090,,0,0,20,1.667e-05,Load.17090,BUS1,PHASE_2,None
SmartMeter,17091,,0,0,20,1.667e-05,Load.17091,BUS1,PHASE_2,None
SmartMeter,17092,,0,0,20,1.667e-05,Load.17092,BUS1,PHASE_2,None
SmartMeter,17093,,0,0,20,1.667e-05,Load.17093,BUS1,PHASE_2,None
SmartMeter,17094,,0,0,20,1.667e-05,Load.17094,BUS1,PHASE_3,None
SmartMeter,17095,,0,0,20,1.667e-05,Load.17095,BUS1,PHASE_2,None
SmartMeter,17096,,0,0,20,1.667e-05,Load.17096,BUS1,PHASE_2,None
SmartMeter,17097,,0,0,20,1.667e-05,Load.17097,BUS1,PHASE_3,None
SmartMeter,17098,,0,0,20,1.667e-05,Load.17098,BUS1,PHASE_3,None
SmartMeter,17099,,0,0,20,1.667e-05,Load.17099,BUS1,PHASE_2,None
SmartMeter,17100,,0,0,20,1.667e-05,Load.17100,BUS1,PHASE_2,None
SmartMeter,17101,,0,0,20,1.667e-05,Load.17101,BUS1,PHASE_1,None
SmartMeter,17102,,0,0,20,1.667e-05,Load.17102,BUS1,PHASE_3,None
SmartMeter,17103,,0,0,20,1.667e-05,Load.17103,BUS1,PHASE_1,None
SmartMeter,17104,,0,0,20,1.667e-05,Load.17104,BUS1,PHASE_1,None
SmartMeter,17105,,0,0,20,1.667e-05,Load.17105,BUS1,PHASE_2,None
SmartMeter,17106,,0,0,20,1.667e-05,Load.17106,BUS1,PHASE_1,None
SmartMeter,17107,,0,0,20,1.667e-05,Load.17107,BUS1,PHASE_1,None
SmartMeter,17108,,0,0,20,1.667e-05,Load.17108,BUS1,PHASE_2,None
SmartMeter,17109,,0,0,20,1.667e-05,Load.17109,BUS1,PHASE_1,None
SmartMeter,17110,,0,0,20,1.667e-05,Load.17110,BUS1,PHASE_1,None
SmartMeter,18056,,0,0,20,1.667e-05,Load.18056,BUS1,PHASE_1,None
SmartMeter,18057,,0,0,20,1.667e-05,Load.18057,BUS1,PHASE_2,None
SmartMeter,18058,,0,0,20,1.667e-05,Load.18058,BUS1,PHASE_1,None
SmartMeter,18059,,0,0,20,1.667e-05,Load.18059,BUS1,PHASE_1,None
SmartMeter,18060,,0,0,20,1.667e-05,Load.18060,BUS1,PHASE_1,None
SmartMeter,18061,,0,0,20,1.667e-05,Load.18061,BUS1,PHASE_2,None
SmartMeter,18062,,0,0,20,1.667e-05,Load.18062,BUS1,PHASE_2,None
SmartMeter,18063,,0,0,20,1.667e-05,Load.18063,BUS1,PHASE_3,None
SmartMeter,18064,,0,0,20,1.667e-05,Load.18064,BUS1,PHASE_1,None
SmartMeter,18065,,0,0,20,1.667e-05,Load.18065,BUS1,PHASE_2,None
SmartMeter,18066,,0,0,20,1.667e-05,Load.18066,BUS1,PHASE_2,None
SmartMeter,18067,,0,0,20,1.667e-05,Load.18067,BUS1,PHASE_3,None
SmartMeter,18068,,0,0,20,1.667e-05,Load.18068,BUS1,PHASE_2,None
SmartMeter,18069,,0,0,20,1.667e-05,Load.18069,BUS1,PHASE_1,None
SmartMeter,18070,,0,0,20,1.667e-05,Load.18070,BUS1,PHASE_2,None
SmartMeter,18071,,0,0,20,1.667e-05,Load.18071,BUS1,PHASE_3,None
SmartMeter,18072,,0,0,20,1.667e-05,Load.18072,BUS1,PHASE_3,None
SmartMeter,18073,,0,0,20,1.667e-05,Load.18073,BUS1,PHASE_3,None
SmartMeter,18074,,0,0,20,1.667e-05,Load.18074,BUS1,PHASE_3,None
SmartMeter,18075,,0,0,20,1.667e-05,Load.18075,BUS1,PHASE_1,None
SmartMeter,18076,,0,0,20,1.667e-05,Load.18076,BUS1,PHASE_1,None
SmartMeter,18077,,0,0,20,1.667e-05,Load.18077,BUS1,PHASE_1,None
SmartMeter,18078,,0,0,20,1.667e-05,Load.18078,BUS1,PHASE_2,None
SmartMeter,18079,,0,0,20,1.667e-05,Load.18079,BUS1,PHASE_3,None
SmartMeter,18080,,0,0,20,1.667e-05,Load.18080,BUS1,PHASE_1,None
SmartMeter,18081,,0,0,20,1.667e-05,Load.18081,BUS1,PHASE_2,None
SmartMeter,18082,,0,0,20,1.667e-05,Load.18082,BUS1,PHASE_3,None
SmartMeter,18083,,0,0,20,1.667e-05,Load.18083,BUS1,PHASE_3,None
SmartMeter,18084,,0,0,20,1.667e-05,Load.18084,BUS1,PHASE_1,None
SmartMeter,18085,,0,0,20,1.667e-05,Load.18085,BUS1,PHASE_1,None
SmartMeter,18086,,0,0,20,1.667e-05,Load.18086,BUS1,PHASE_1,None
SmartMeter,18087,,0,0,20,1.667e-05,Load.18087,BUS1,PHASE_3,None
SmartMeter,18088,,0,0,20,1.667e-05,Load.18088,BUS1,PHASE_3,None
SmartMeter,18089,,0,0,20,1.667e-05,Load.18089,BUS1,PHASE_1,None
SmartMeter,18090,,0,0,20,1.667e-05,Load.18090,BUS1,PHASE_2,None
SmartMeter,18091,,0,0,20,1.667e-05,Load.18091,BUS1,PHASE_2,None
SmartMeter,18092,,0,0,20,1.667e-05,Load.18092,BUS1,PHASE_2,None
SmartMeter,18093,,0,0,20,1.667e-05,Load.18093,BUS1,PHASE_2,None
